delivery_id;delivery_partner;package_type;vehicle_type;delivery_mode;region;weather_condition;distance_km;package_weight_kg;delivery_time_hours;expected_time_hours;delayed;delivery_status;delivery_rating;delivery_cost
23504.0;blue dart;cosmetics;truck;standard;central;stormy;82.04.00;42.11.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;4;538.33.00
23505.0;xpressbees;automobile parts;truck;two day;south;cold;106.06.00;0,682638889;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;4;580.49.00
23506.0;shadowfax;furniture;truck;same day;east;cold;171.01.00;46.08.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;4;1093.74
23507.0;ecom express;clothing;ev van;two day;east;rainy;151.03.00;26.46.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;835.88
23508.0;shadowfax;groceries;truck;express;north;stormy;67.02.00;47.49.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000003;yes;delayed;3;528.47.00
23509.0;dhl;documents;ev bike;same day;south;stormy;255.05.00;0,426388889;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000008;yes;delayed;2;1406.72
23510.0;xpressbees;furniture;truck;standard;west;rainy;282.06.00;46.17.00;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;5;1551.51.00
23511.0;xpressbees;pharmacy;truck;express;west;rainy;203.02.00;0,2125;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000006;yes;delayed;3;1079.98
23512.0;xpressbees;furniture;bike;standard;north;rainy;182.03.00;23.23;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;5;981.19.00
23513.0;dhl;pharmacy;ev van;express;east;hot;216.03.00;0,310416667;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000006;no;delivered;3;1152.11.00
23514.0;ecom express;documents;bike;two day;south;foggy;67.05.00;39.48.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;5;455.94
23515.0;ekart;clothing;ev van;same day;west;stormy;83.02.00;0,500694444;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;550.83
23516.0;dhl;fragile items;truck;two day;west;stormy;07.00;19.11;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;3;956.674
23517.0;ekart;groceries;van;two day;west;clear;18.06;0,544444444;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000016;no;delivered;5;130.92
23518.0;ekart;clothing;van;standard;east;foggy;84.06.00;44.85;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;557.55.00
23519.0;blue dart;automobile parts;bike;express;south;foggy;38.08.00;40.44.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;yes;delayed;3;365.32.00
23520.0;shadowfax;electronics;van;express;north;cold;117.01.00;28.27.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000004;yes;delayed;3;720.31.00
23521.0;xpressbees;groceries;bike;standard;west;clear;89.08.00;38.32.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000024;no;delivered;4;563.96
23522.0;dhl;cosmetics;van;standard;central;cold;254.07.00;11.36;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;1307.58.00
23523.0;ecom express;groceries;bike;standard;east;cold;297.01.00;29.03.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;1573.09.00
23524.0;fedex;fragile items;bike;standard;north;hot;79.03.00;22.01;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;4;462.08.00
23525.0;fedex;groceries;ev bike;same day;east;cold;56.02.00;19.53;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000008;no;delivered;4;439.59.00
23526.0;delhivery;pharmacy;scooter;express;north;foggy;74.07.00;24.82;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000003;yes;delayed;2;497.96
23527.0;ecom express;groceries;van;same day;central;rainy;23.03;0,377777778;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;4;242.42.00
23528.0;blue dart;furniture;truck;express;west;hot;160.06.00;07.00;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000005;yes;delayed;2;874.00.00
23529.0;blue dart;furniture;truck;standard;central;clear;252.07.00;34.27.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;5;1366.31.00
23530.0;ecom express;automobile parts;truck;same day;west;cold;96.03.00;0,71875;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;4;631.75
23531.0;fedex;cosmetics;van;standard;central;stormy;227.09.00;02.05;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;5;1145.65
23532.0;delhivery;groceries;truck;two day;east;stormy;275.06.00;29.76;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000016;no;delivered;4;1467.28.00
23533.0;dhl;groceries;truck;express;central;stormy;06.02;19.14;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000002;yes;delayed;2;138.42.00
23534.0;shadowfax;groceries;bike;standard;east;stormy;175.09.00;0,436111111;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;909.14.00
23535.0;delhivery;cosmetics;ev van;standard;south;cold;82.03.00;45.00.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;546.05.00
23536.0;xpressbees;pharmacy;ev bike;express;central;rainy;183.02.00;34.42.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000005;yes;failed;1;1069.26.00
23537.0;xpressbees;furniture;van;express;south;foggy;13.08;48.33.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000002;yes;delayed;2;263.99
23538.0;delhivery;groceries;van;same day;south;foggy;04.03;48.08.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;4;267.09.00
23539.0;shadowfax;groceries;ev bike;express;east;rainy;26.03.00;0,109722222;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000002;yes;delayed;3;187.44.00
23540.0;ekart;furniture;truck;express;east;hot;232.02.00;44.63;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000006;no;delivered;5;1344.89
23541.0;xpressbees;fragile items;ev bike;two day;east;foggy;111.06.00;27.67;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000016;no;delivered;3;641.01.00
23542.0;dhl;automobile parts;van;standard;west;cold;258.03.00;16.44;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;1340.82
23543.0;blue dart;electronics;van;same day;east;rainy;72.06.00;48.83;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;3;609.49.00
23544.0;fedex;documents;van;standard;central;hot;75.06.00;49.52.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;5;527.43.00
23545.0;dhl;cosmetics;scooter;express;central;hot;45.08.00;27.04.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;4;360.12.00
23546.0;dhl;clothing;ev bike;same day;west;foggy;266.08.00;17.06;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;1485.18.00
23547.0;amazon logistics;pharmacy;ev bike;standard;south;stormy;227.07.00;0,674305556;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000024;no;delivered;3;1185.63
23548.0;shadowfax;groceries;bike;standard;north;hot;15.04;27.07.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;5;158.21.00
23549.0;fedex;clothing;bike;two day;north;rainy;234.02.00;29.11.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;4;1258.33.00
23550.0;ekart;furniture;bike;standard;west;foggy;237.08.00;0,9625;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;1256.98
23551.0;shadowfax;furniture;scooter;standard;north;foggy;25.02.00;27.37.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;4;208.11.00
23552.0;delhivery;cosmetics;bike;same day;west;foggy;34.09.00;17.32;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;5;326.46.00
23553.0;amazon logistics;fragile items;truck;express;east;foggy;201.02.00;42.32.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000006;yes;delayed;3;1182.96
23554.0;delhivery;automobile parts;ev van;express;west;foggy;62.01.00;27.87;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000003;no;delivered;5;444.11.00
23555.0;xpressbees;groceries;ev bike;two day;central;cold;08.00;18.45;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000016;no;delivered;4;956.674
23556.0;dhl;cosmetics;ev van;two day;north;hot;215.07.00;42.45.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;1205.85
23557.0;xpressbees;fragile items;bike;standard;east;foggy;210.08.00;37.68;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;1167.04.00
23558.0;dhl;automobile parts;ev bike;express;central;cold;26.00.00;36.53.00;1970-01-01 00:00:00.000000000;1970-01-01 00:00:00.000000002;no;delivered;4;289.59.00
23559.0;delhivery;pharmacy;ev bike;two day;south;foggy;51.01.00;0,19375;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;267.47.00
23560.0;ecom express;documents;van;standard;west;rainy;59.06.00;0,607638889;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;3;339.85
23561.0;xpressbees;groceries;ev bike;express;west;stormy;202.03.00;22.31;1970-01-01 00:00:00.000000013;1970-01-01 00:00:00.000000006;yes;delayed;3;1128.43.00
23562.0;delhivery;clothing;bike;standard;central;rainy;88.04.00;05.08;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;459.04.00
23563.0;delhivery;clothing;truck;standard;north;clear;87.08.00;0,084027778;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;443.83
23564.0;fedex;documents;ev bike;two day;central;stormy;142.05.00;13.22;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;5;752.16.00
23565.0;ecom express;furniture;van;same day;north;rainy;85.09.00;0,983333333;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;2;598.38.00
23566.0;shadowfax;fragile items;scooter;standard;north;cold;191.02.00;18.05;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;1011.05.00
23567.0;delhivery;documents;bike;express;north;foggy;11.04;43.07.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;4;236.21.00
23568.0;xpressbees;clothing;scooter;express;west;clear;178.05.00;38.77;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000005;no;delivered;5;1058.81
23569.0;dhl;clothing;ev bike;two day;north;stormy;45.02.00;39.77;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;345.31.00
23570.0;shadowfax;clothing;ev van;express;west;foggy;09.02;08.18;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000002;yes;delayed;2;120.54.00
23571.0;dhl;groceries;truck;standard;south;rainy;106.02.00;43.18.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000024;no;delivered;5;660.54.00
23572.0;delhivery;groceries;scooter;two day;west;clear;252.03.00;48.92;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;1408.26.00
23573.0;delhivery;groceries;scooter;standard;west;rainy;66.05.00;0,894444444;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;395.14.00
23574.0;shadowfax;documents;ev van;two day;south;stormy;56.02.00;25.91;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;358.73
23575.0;shadowfax;furniture;truck;express;central;foggy;159.07.00;21.54;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000005;yes;failed;1;913.12.00
23576.0;ekart;pharmacy;ev bike;same day;south;rainy;171.01.00;0,464583333;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000008;yes;failed;2;987.57.00
23577.0;delhivery;electronics;van;same day;north;stormy;178.00.00;10.25;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000008;yes;delayed;3;1020.75
23578.0;xpressbees;automobile parts;ev van;standard;west;foggy;187.06.00;16.47;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;3;987.41.00
23579.0;blue dart;documents;van;same day;north;foggy;174.01.00;18.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000008;yes;delayed;3;1024.05.00
23580.0;blue dart;clothing;ev bike;standard;south;rainy;45.04.00;05.03;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;4;242.09.00
23581.0;fedex;clothing;ev van;same day;east;foggy;153.02.00;0,254166667;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;882.98
23582.0;xpressbees;furniture;van;standard;central;foggy;64.08.00;31.02.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;417.06.00
23583.0;ecom express;furniture;ev bike;standard;west;clear;150.00.00;31.14.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;843.42.00
23584.0;shadowfax;electronics;truck;standard;west;hot;40.01.00;0,392361111;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000024;no;delivered;4;227.05.00
23585.0;ecom express;furniture;van;same day;east;foggy;171.00.00;12.45;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000008;yes;delayed;3;992.35.00
23586.0;shadowfax;clothing;ev bike;two day;south;clear;234.02.00;26.51.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000016;no;delivered;4;1250.53.00
23587.0;amazon logistics;automobile parts;van;standard;central;rainy;270.06.00;33.47.00;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000024;no;delivered;5;1453.41.00
23588.0;blue dart;documents;ev bike;same day;north;stormy;258.06.00;47.28.00;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000008;yes;delayed;3;1534.84
23589.0;delhivery;automobile parts;bike;same day;north;stormy;54.07.00;45.64;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;4;510.42.00
23590.0;xpressbees;pharmacy;ev van;standard;north;rainy;135.08.00;15.47;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;725.41.00
23591.0;ecom express;automobile parts;ev van;same day;west;stormy;03.06;0,640972222;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000008;no;delivered;3;158.49.00
23592.0;xpressbees;furniture;ev van;two day;south;hot;114.03.00;19.14;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;5;628.92
23593.0;dhl;clothing;ev van;two day;north;stormy;160.09.00;43.99;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;936.47.00
23594.0;fedex;pharmacy;ev bike;standard;north;clear;220.07.00;10.42;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000024;no;delivered;5;1134.76
23595.0;blue dart;furniture;ev bike;standard;west;hot;83.06.00;37.98;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;5;531.94
23596.0;dhl;fragile items;ev van;same day;east;hot;122.08.00;0,63125;1970-01-01 00:00:00.000000006;1970-01-01 00:00:00.000000008;no;delivered;4;758.07.00
23597.0;xpressbees;groceries;ev bike;two day;east;rainy;260.00.00;26.18.00;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;4;1378.54.00
23598.0;blue dart;clothing;scooter;standard;west;hot;197.03.00;23.11;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;1055.83
23599.0;fedex;clothing;bike;express;east;foggy;169.04.00;36.78;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000005;no;delivered;5;1007.34.00
23600.0;ekart;cosmetics;ev van;express;central;clear;149.06.00;33.78;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000004;yes;delayed;3;899.34.00
23601.0;fedex;documents;bike;same day;east;cold;154.02.00;26.43.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;5;950.29.00
23602.0;xpressbees;cosmetics;ev van;standard;west;cold;91.00.00;29.39.00;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000024;no;delivered;5;543.17.00
23603.0;amazon logistics;clothing;ev van;express;south;hot;20.03;31.11.00;1970-01-01 00:00:00.000000001;1970-01-01 00:00:00.000000002;no;delivered;3;244.83
23604.0;dhl;electronics;bike;standard;east;clear;174.02.00;41.29.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;4;994.87
23605.0;amazon logistics;cosmetics;ev bike;standard;north;cold;262.03.00;0,629861111;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000024;no;delivered;5;1355.51.00
23606.0;xpressbees;groceries;truck;two day;south;clear;297.01.00;22.04;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;4;1562.12.00
23607.0;ecom express;pharmacy;van;same day;central;foggy;29.05.00;31.59.00;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000008;no;delivered;4;342.27.00
23608.0;xpressbees;electronics;truck;two day;central;rainy;61.07.00;48.55.00;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;4;454.15.00
23609.0;fedex;clothing;van;two day;east;stormy;211.07.00;38.44.00;1970-01-01 00:00:00.000000008;1970-01-01 00:00:00.000000016;no;delivered;5;1173.82
23610.0;xpressbees;electronics;ev bike;express;south;rainy;167.04.00;39.03.00;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000005;yes;delayed;2;1004.09.00
23611.0;ekart;documents;van;standard;west;foggy;261.01.00;08.12;1970-01-01 00:00:00.000000015;1970-01-01 00:00:00.000000024;no;delivered;5;1329.86
23612.0;xpressbees;documents;bike;two day;west;cold;108.06.00;35.36.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000016;no;delivered;4;649.08.00
23613.0;xpressbees;groceries;van;two day;north;stormy;173.03.00;05.04;1970-01-01 00:00:00.000000011;1970-01-01 00:00:00.000000016;no;delivered;4;881.62
23614.0;shadowfax;documents;truck;standard;west;foggy;272.05.00;02.47;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000024;no;delivered;4;1369.91
23615.0;delhivery;furniture;van;two day;north;rainy;200.05.00;22.32;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;3;1069.46.00
23616.0;fedex;automobile parts;truck;express;north;clear;67.02.00;38.83;1970-01-01 00:00:00.000000002;1970-01-01 00:00:00.000000003;no;delivered;3;502.49.00
23617.0;xpressbees;electronics;ev van;two day;east;cold;232.06.00;38.13.00;1970-01-01 00:00:00.000000009;1970-01-01 00:00:00.000000016;no;delivered;4;1277.39.00
23618.0;blue dart;automobile parts;van;standard;west;stormy;44.08.00;10.21;1970-01-01 00:00:00.000000004;1970-01-01 00:00:00.000000024;no;delivered;4;254.63
23619.0;amazon logistics;groceries;ev bike;same day;south;cold;32.07.00;0,519444444;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000008;no;delivered;5;299.14.00
23620.0;amazon logistics;pharmacy;ev van;standard;central;hot;102.05.00;41.99;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;638.47.00
23621.0;fedex;cosmetics;ev bike;two day;east;clear;147.08.00;35.66;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000016;no;delivered;3;845.98
23622.0;ecom express;cosmetics;truck;express;west;cold;206.03.00;35.57.00;1970-01-01 00:00:00.000000003;1970-01-01 00:00:00.000000006;no;delivered;5;1188.21.00
23623.0;amazon logistics;automobile parts;ev van;express;east;hot;236.09.00;08.55;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000006;no;delivered;4;1260.15.00
23624.0;fedex;automobile parts;van;same day;east;stormy;192.08.00;45.96;1970-01-01 00:00:00.000000010;1970-01-01 00:00:00.000000008;yes;delayed;3;1201.88
23625.0;amazon logistics;electronics;scooter;standard;south;stormy;225.01.00;44.49.00;1970-01-01 00:00:00.000000012;1970-01-01 00:00:00.000000024;no;delivered;4;1258.97
23626.0;ecom express;groceries;ev van;same day;east;clear;297.01.00;17.21;1970-01-01 00:00:00.000000007;1970-01-01 00:00:00.000000008;no;delivered;4;16.327.205.999.999.900
23627.0;delhivery;furniture;ev van;standard;south;stormy;09.01;33.98;1970-01-01 00:00:00.000000005;1970-01-01 00:00:00.000000024;no;delivered;5;147.44.00
